SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240705\CCD Scan 17174
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
18:32:48	39.00000000	785.80854856	29667046.00000000	659900.00000000	8517507.00000000	303787.00000000	0.00000000	0.00000000	0.00000000	733439.00000000	335.00000000	cox17174-00039
18:37:53	40.00000000	786.00243064	29638387.00000000	656834.00000000	8761272.00000000	304185.00000000	0.00000000	0.00000000	0.00000000	769531.00000000	334.50000000	cox17174-00040
18:43:01	41.00000000	786.20102811	29662743.00000000	653519.00000000	8520979.00000000	303789.00000000	0.00000000	0.00000000	0.00000000	728174.00000000	336.00000000	cox17174-00041
18:48:07	42.00000000	786.40897017	29699130.00000000	652167.00000000	8077694.00000000	304919.00000000	0.00000000	0.00000000	0.00000000	695032.00000000	335.50000000	cox17174-00042
18:53:15	43.00000000	786.62164690	29717730.00000000	652686.00000000	7750175.00000000	304761.00000000	0.00000000	0.00000000	0.00000000	693316.00000000	336.00000000	cox17174-00043
18:58:22	44.00000000	786.80667673	29648302.00000000	649776.00000000	7535372.00000000	303762.00000000	0.00000000	0.00000000	0.00000000	747149.00000000	334.00000000	cox17174-00044
19:03:28	45.00000000	787.00105175	29702834.00000000	650677.00000000	7433816.00000000	304304.00000000	0.00000000	0.00000000	0.00000000	730589.00000000	334.00000000	cox17174-00045
19:08:33	46.00000000	787.20015429	29634884.00000000	653121.00000000	7306262.00000000	302667.00000000	0.00000000	0.00000000	0.00000000	698835.00000000	334.00000000	cox17174-00046
19:13:40	47.00000000	787.70994516	29908355.00000000	662363.00000000	7294590.00000000	305577.00000000	0.00000000	0.00000000	0.00000000	702432.00000000	335.00000000	cox17174-00047
19:18:47	48.00000000	788.20646661	29709000.00000000	652746.00000000	7145689.00000000	302713.00000000	0.00000000	0.00000000	0.00000000	698253.00000000	335.00000000	cox17174-00048
