SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240706\CCD Scan 17178
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
09:32:50	21.00000000	780.50491810	30406305.00000000	758447.00000000	10329144.00000000	1771349.00000000	0.00000000	0.00000000	0.00000000	1290981.00000000	333.00000000	cox17178-00021
09:37:56	22.00000000	780.70074663	30303842.00000000	756551.00000000	10277226.00000000	1764217.00000000	0.00000000	0.00000000	0.00000000	1311615.00000000	333.00000000	cox17178-00022
09:43:03	23.00000000	780.91034645	30346996.00000000	759150.00000000	10278844.00000000	1785139.00000000	0.00000000	0.00000000	0.00000000	1294950.00000000	333.00000000	cox17178-00023
09:48:09	24.00000000	781.10637853	30321150.00000000	758401.00000000	10092197.00000000	1751230.00000000	0.00000000	0.00000000	0.00000000	1229975.00000000	333.50000000	cox17178-00024
09:53:16	25.00000000	781.31619625	30271781.00000000	759091.00000000	9846782.00000000	1689915.00000000	0.00000000	0.00000000	0.00000000	1159574.00000000	334.00000000	cox17178-00025
09:58:24	26.00000000	781.50786744	30224751.00000000	758920.00000000	9563335.00000000	1613860.00000000	0.00000000	0.00000000	0.00000000	1128363.00000000	333.00000000	cox17178-00026
10:03:31	27.00000000	781.69963269	30145469.00000000	760232.00000000	9342927.00000000	1569683.00000000	0.00000000	0.00000000	0.00000000	1105812.00000000	334.00000000	cox17178-00027
10:08:38	28.00000000	781.90519994	30112945.00000000	762302.00000000	9217251.00000000	1549905.00000000	0.00000000	0.00000000	0.00000000	1098908.00000000	333.00000000	cox17178-00028
10:13:45	29.00000000	782.11544713	30091912.00000000	764917.00000000	9136532.00000000	1543452.00000000	0.00000000	0.00000000	0.00000000	1003352.00000000	334.00000000	cox17178-00029
10:18:52	30.00000000	782.30751073	30014703.00000000	762544.00000000	9003181.00000000	1522614.00000000	0.00000000	0.00000000	0.00000000	1047245.00000000	333.50000000	cox17178-00030
10:23:59	31.00000000	782.50424504	30013705.00000000	764579.00000000	8928613.00000000	1510613.00000000	0.00000000	0.00000000	0.00000000	1038962.00000000	333.00000000	cox17178-00031
10:29:08	32.00000000	782.92091621	30074783.00000000	770686.00000000	8867683.00000000	1480742.00000000	0.00000000	0.00000000	0.00000000	1050552.00000000	334.00000000	cox17178-00032
10:34:15	33.00000000	783.31051561	29991660.00000000	767731.00000000	8765379.00000000	1455186.00000000	0.00000000	0.00000000	0.00000000	995071.00000000	333.00000000	cox17178-00033
10:39:21	34.00000000	783.70509338	29983664.00000000	770017.00000000	8653325.00000000	1441118.00000000	0.00000000	0.00000000	0.00000000	978271.00000000	333.00000000	cox17178-00034
10:44:27	35.00000000	784.10925912	30008400.00000000	770219.00000000	8548430.00000000	1424930.00000000	0.00000000	0.00000000	0.00000000	935474.00000000	334.00000000	cox17178-00035
10:49:34	36.00000000	784.50464227	29924580.00000000	770646.00000000	8448740.00000000	1417776.00000000	0.00000000	0.00000000	0.00000000	925436.00000000	334.00000000	cox17178-00036
10:54:41	37.00000000	784.92344726	29892418.00000000	769930.00000000	8334078.00000000	1409074.00000000	0.00000000	0.00000000	0.00000000	897916.00000000	333.00000000	cox17178-00037
10:59:48	38.00000000	785.61014931	29777256.00000000	766531.00000000	8430167.00000000	1396968.00000000	0.00000000	0.00000000	0.00000000	872801.00000000	334.00000000	cox17178-00038
11:04:55	39.00000000	785.80854856	29705039.00000000	765800.00000000	8566642.00000000	1372655.00000000	0.00000000	0.00000000	0.00000000	871651.00000000	333.00000000	cox17178-00039
11:10:01	40.00000000	786.00243064	29560686.00000000	763277.00000000	8539010.00000000	1355531.00000000	0.00000000	0.00000000	0.00000000	853989.00000000	333.00000000	cox17178-00040
11:15:08	41.00000000	786.20102811	29429447.00000000	759746.00000000	8315513.00000000	1336211.00000000	0.00000000	0.00000000	0.00000000	805959.00000000	334.00000000	cox17178-00041
11:20:14	42.00000000	786.40897017	29474475.00000000	762293.00000000	8143540.00000000	1338457.00000000	0.00000000	0.00000000	0.00000000	883463.00000000	332.00000000	cox17178-00042
11:25:20	43.00000000	786.61239770	29485699.00000000	764608.00000000	8059384.00000000	1343049.00000000	0.00000000	0.00000000	0.00000000	903871.00000000	333.00000000	cox17178-00043
11:30:27	44.00000000	786.82055747	29403566.00000000	763828.00000000	7952908.00000000	1342601.00000000	0.00000000	0.00000000	0.00000000	858950.00000000	333.00000000	cox17178-00044
11:35:34	45.00000000	787.00568090	29360993.00000000	762931.00000000	7957743.00000000	1344159.00000000	0.00000000	0.00000000	0.00000000	854400.00000000	333.00000000	cox17178-00045
11:40:41	46.00000000	787.20478578	29334968.00000000	762193.00000000	7968932.00000000	1334214.00000000	0.00000000	0.00000000	0.00000000	860017.00000000	333.00000000	cox17178-00046
11:45:49	47.00000000	787.70994516	29424530.00000000	766801.00000000	7938438.00000000	1333982.00000000	0.00000000	0.00000000	0.00000000	845829.00000000	334.00000000	cox17178-00047
11:50:57	48.00000000	788.20646661	29490536.00000000	767588.00000000	7896806.00000000	1329414.00000000	0.00000000	0.00000000	0.00000000	814242.00000000	333.50000000	cox17178-00048
