SU
Andor
Scan Type: One Motor From File
C:\Beamline Controls\BCS Setup Data\ScanFiles\Zakaria Long Pickle RIXS\CoL3.txt
X Motor: BL 8 Energy
Delay After Move (s): 0.10000000
Stay at End: 0
Curvature: 0.0
Clip to ROI: No
ROI: 1309 526 2539 1627
Background ROI: None
Data File Path: C:\Beamline Controls\BCS Setup Data\240706\CCD Scan 17177
Time	Frame #	BL 8 Energy	Izero	Izero 2	TFY	TEY	Sample Current	Beam Current	Total Flux	Counts	Background	Filename
05:33:52	23.00000000	780.90578874	31254484.00000000	730746.00000000	11580537.00000000	453126.00000000	0.00000000	0.00000000	0.00000000	1821980.00000000	333.00000000	cox17177-00023
05:39:00	24.00000000	781.11093858	31155604.00000000	727439.00000000	11122014.00000000	432314.00000000	0.00000000	0.00000000	0.00000000	1674204.00000000	334.50000000	cox17177-00024
05:44:07	25.00000000	781.31163380	31090164.00000000	725762.00000000	10563256.00000000	397838.00000000	0.00000000	0.00000000	0.00000000	1576861.00000000	333.00000000	cox17177-00025
05:49:14	26.00000000	781.50330275	31049434.00000000	725217.00000000	10123402.00000000	381534.00000000	0.00000000	0.00000000	0.00000000	1449349.00000000	333.00000000	cox17177-00026
05:54:22	27.00000000	781.69963269	30975707.00000000	724053.00000000	9672024.00000000	372637.00000000	0.00000000	0.00000000	0.00000000	1367450.00000000	334.00000000	cox17177-00027
05:59:29	28.00000000	781.90976933	30978463.00000000	722790.00000000	9405753.00000000	363240.00000000	0.00000000	0.00000000	0.00000000	1285876.00000000	335.00000000	cox17177-00028
06:04:34	29.00000000	782.11087533	30907608.00000000	724260.00000000	9205472.00000000	352734.00000000	0.00000000	0.00000000	0.00000000	1283854.00000000	333.00000000	cox17177-00029
06:09:42	30.00000000	782.30751073	30779799.00000000	719815.00000000	9029381.00000000	347988.00000000	0.00000000	0.00000000	0.00000000	1174241.00000000	335.00000000	cox17177-00030
06:14:49	31.00000000	782.51339788	30799167.00000000	720996.00000000	8898214.00000000	342161.00000000	0.00000000	0.00000000	0.00000000	1146404.00000000	334.00000000	cox17177-00031
06:19:56	32.00000000	782.91633500	30844720.00000000	725640.00000000	8772769.00000000	336879.00000000	0.00000000	0.00000000	0.00000000	1135297.00000000	334.00000000	cox17177-00032
06:25:04	33.00000000	783.30592984	30814233.00000000	722291.00000000	8627198.00000000	331431.00000000	0.00000000	0.00000000	0.00000000	1077185.00000000	335.00000000	cox17177-00033
06:30:10	34.00000000	783.70050299	30829826.00000000	725096.00000000	8374319.00000000	322823.00000000	0.00000000	0.00000000	0.00000000	1049015.00000000	334.00000000	cox17177-00034
06:35:17	35.00000000	784.10925912	30840759.00000000	726156.00000000	8050419.00000000	315027.00000000	0.00000000	0.00000000	0.00000000	918721.00000000	334.00000000	cox17177-00035
06:40:23	36.00000000	784.49544278	30781962.00000000	726658.00000000	7824896.00000000	309094.00000000	0.00000000	0.00000000	0.00000000	833369.00000000	335.00000000	cox17177-00036
06:45:30	37.00000000	784.91423795	30834430.00000000	729865.00000000	7746332.00000000	302896.00000000	0.00000000	0.00000000	0.00000000	827851.00000000	333.00000000	cox17177-00037
06:50:36	38.00000000	785.60553657	30697105.00000000	726024.00000000	8297861.00000000	298488.00000000	0.00000000	0.00000000	0.00000000	738839.00000000	334.00000000	cox17177-00038
06:55:44	39.00000000	785.80393348	30740772.00000000	730967.00000000	8353578.00000000	298565.00000000	0.00000000	0.00000000	0.00000000	768002.00000000	333.00000000	cox17177-00039
07:00:52	40.00000000	786.00243064	30774443.00000000	734931.00000000	8071492.00000000	298169.00000000	0.00000000	0.00000000	0.00000000	750428.00000000	334.00000000	cox17177-00040
07:05:58	41.00000000	786.20564785	30740125.00000000	739422.00000000	7689506.00000000	297062.00000000	0.00000000	0.00000000	0.00000000	741185.00000000	334.00000000	cox17177-00041
07:11:06	42.00000000	786.40434804	30789591.00000000	743057.00000000	7524928.00000000	296777.00000000	0.00000000	0.00000000	0.00000000	732066.00000000	334.00000000	cox17177-00042
07:16:13	43.00000000	786.61239770	30794207.00000000	747238.00000000	7408655.00000000	297329.00000000	0.00000000	0.00000000	0.00000000	716638.00000000	334.00000000	cox17177-00043
07:21:20	44.00000000	786.81593050	30794810.00000000	748777.00000000	7310143.00000000	296931.00000000	0.00000000	0.00000000	0.00000000	728825.00000000	333.00000000	cox17177-00044
07:26:28	45.00000000	787.00568090	30784545.00000000	750547.00000000	7243822.00000000	296852.00000000	0.00000000	0.00000000	0.00000000	718573.00000000	334.00000000	cox17177-00045
07:31:36	46.00000000	787.20015429	30737981.00000000	750520.00000000	7123429.00000000	295956.00000000	0.00000000	0.00000000	0.00000000	712300.00000000	334.00000000	cox17177-00046
07:36:44	47.00000000	787.71922020	30862048.00000000	755937.00000000	7057969.00000000	295717.00000000	0.00000000	0.00000000	0.00000000	667193.00000000	334.00000000	cox17177-00047
07:41:51	48.00000000	788.20646661	30907834.00000000	756776.00000000	7020875.00000000	295500.00000000	0.00000000	0.00000000	0.00000000	743086.00000000	332.00000000	cox17177-00048
